Date,Open,High,Low,Close,Volume,High-Low,Open-Close
19-09-2000,86.25,88.25,83.75,85.07,21907952,4.50,1.18
18-09-2000,87.75,91.00,86.28,86.50,14485764,4.72,1.25
15-09-2000,94.00,94.50,90.32,91.23,17507760,4.18,2.77
14-09-2000,94.25,95.20,93.30,94.35,12409752,1.90,-0.10
13-09-2000,96.00,97.25,93.03,94.12,32724692,4.22,1.88
12-09-2000,96.25,97.50,95.25,96.33,26920008,2.25,-0.08
11-09-2000,94.82,96.75,93.50,96.14,35580452,3.25,-1.32
08-09-2000,90.04,93.75,90.04,93.49,25508620,3.71,-3.45
07-09-2000,90.50,92.70,90.04,90.38,27575924,2.66,0.12
06-09-2000,88.75,91.50,88.00,90.67,48353720,3.50,-1.92
05-09-2000,89.20,89.85,88.22,88.94,14768620,1.63,0.26
04-09-2000,82.77,89.20,82.77,89.18,38508848,6.43,-6.41
31-08-2000,84.10,85.13,84.00,84.27,8418356,1.13,-0.17
30-08-2000,82.78,84.73,82.78,84.04,14268924,1.95,-1.26
29-08-2000,83.00,83.88,82.69,82.98,4741820,1.19,0.02
28-08-2000,82.55,83.97,82.00,83.17,3943008,1.97,-0.62
25-08-2000,84.09,84.50,82.75,83.44,6781160,1.75,0.65
24-08-2000,84.63,85.04,83.50,83.95,13606264,1.54,0.68
23-08-2000,84.63,86.47,84.53,84.79,14638660,1.94,-0.16
22-08-2000,84.15,85.62,84.15,84.82,8185164,1.47,-0.67
21-08-2000,84.02,84.75,84.02,84.34,4396340,0.73,-0.32
18-08-2000,84.40,85.23,83.88,84.13,10305460,1.35,0.27
17-08-2000,84.25,86.43,83.75,84.50,20845560,2.68,-0.25
16-08-2000,82.32,85.22,82.32,84.38,15739204,2.90,-2.06
14-08-2000,82.38,82.99,80.60,82.54,11218576,2.39,-0.16
11-08-2000,82.03,83.00,82.02,82.22,8265308,0.98,-0.19
10-08-2000,83.02,83.98,82.05,82.18,5015016,1.93,0.84
09-08-2000,82.85,84.35,82.85,83.69,7526752,1.50,-0.84
08-08-2000,82.50,83.48,82.50,82.92,5705560,0.98,-0.42
07-08-2000,80.80,83.13,80.80,82.70,7438952,2.33,-1.90
04-08-2000,83.88,84.45,82.23,82.30,11958960,2.22,1.58
03-08-2000,84.48,85.98,83.75,83.80,9469116,2.23,0.68
02-08-2000,84.25,84.88,84.03,84.69,5071484,0.85,-0.44
01-08-2000,84.75,85.70,84.00,84.49,11984928,1.70,0.26
31-07-2000,83.78,85.25,83.78,84.49,5184976,1.47,-0.71
28-07-2000,86.50,87.00,84.79,85.20,21223364,2.21,1.30
27-07-2000,80.78,87.50,80.53,87.09,31503180,6.97,-6.31
26-07-2000,84.35,84.50,81.07,81.24,12708908,3.43,3.11
25-07-2000,81.60,84.30,80.00,84.23,22793212,4.30,-2.63
24-07-2000,83.75,84.68,81.03,81.28,17940480,3.65,2.47
21-07-2000,89.28,89.28,85.39,85.49,32041904,3.89,3.79
20-07-2000,88.13,90.25,86.79,89.47,25115312,3.46,-1.34
19-07-2000,89.50,90.63,88.13,88.30,17726048,2.50,1.20
18-07-2000,90.28,90.78,89.53,89.80,9329352,1.25,0.48
17-07-2000,90.63,91.14,89.50,90.45,18226232,1.64,0.18
14-07-2000,91.38,92.48,89.55,89.98,20866756,2.93,1.40
13-07-2000,92.13,93.50,91.00,91.32,14906124,2.50,0.81
12-07-2000,93.38,94.00,92.07,92.42,18563596,1.93,0.96
11-07-2000,91.88,93.98,91.65,93.62,32466692,2.33,-1.74
10-07-2000,91.00,92.83,89.88,92.05,23447104,2.95,-1.05
07-07-2000,91.25,92.25,90.53,90.60,37008692,1.72,0.65
06-07-2000,88.00,91.45,87.33,91.03,58838804,4.12,-3.03
05-07-2000,86.40,89.85,86.40,88.14,53627908,3.45,-1.74
04-07-2000,87.50,87.79,86.25,86.44,24219424,1.54,1.06
03-07-2000,85.53,88.22,85.53,87.12,35209564,2.69,-1.59
30-06-2000,84.63,85.83,83.95,85.23,16837328,1.88,-0.60
29-06-2000,83.75,86.03,83.67,84.85,21145508,2.36,-1.10
28-06-2000,83.38,84.20,83.00,83.32,5737748,1.20,0.06
27-06-2000,82.88,85.00,82.88,83.53,21513464,2.12,-0.65
26-06-2000,83.08,83.75,82.28,82.68,9294732,1.47,0.40
22-06-2000,82.00,87.25,80.78,87.19,41558088,6.47,-5.19
21-06-2000,82.75,83.50,82.00,82.14,8794140,1.50,0.61
20-06-2000,83.00,83.73,82.27,82.68,11178092,1.46,0.32
19-06-2000,82.50,84.22,82.50,83.07,10514404,1.72,-0.57
16-06-2000,82.50,83.85,82.33,82.82,17956488,1.52,-0.32
15-06-2000,84.25,84.50,81.75,82.72,17974500,2.75,1.53
14-06-2000,85.25,86.22,84.03,84.38,17125268,2.19,0.87
13-06-2000,85.24,86.75,84.55,84.89,25457040,2.20,0.35
12-06-2000,86.25,86.48,84.75,85.17,18181000,1.73,1.08
09-06-2000,84.63,88.13,84.54,84.69,35566672,3.59,-0.06
08-06-2000,84.63,86.25,84.63,85.02,16626872,1.62,-0.39
07-06-2000,84.75,86.00,84.07,84.37,12952488,1.93,0.38
06-06-2000,84.50,85.99,84.13,84.63,15584024,1.86,-0.13
05-06-2000,85.03,88.09,84.25,84.78,43770404,3.84,0.25
01-06-2000,85.50,86.50,84.05,84.75,15479472,2.45,0.75
31-05-2000,86.00,89.35,85.52,85.93,28884532,3.83,0.07
30-05-2000,84.84,86.47,84.25,85.92,24645424,2.22,-1.08
29-05-2000,79.98,87.00,79.53,84.48,36200152,7.47,-4.50
26-05-2000,78.00,79.50,77.88,79.48,10034020,1.62,-1.48
25-05-2000,78.50,79.45,77.88,78.52,10115084,1.57,-0.02
24-05-2000,78.13,79.45,77.64,78.27,11655320,1.81,-0.14
23-05-2000,77.78,78.99,77.13,78.57,12507532,1.86,-0.79
22-05-2000,76.00,79.20,76.00,78.25,11966472,3.20,-2.25
19-05-2000,77.75,79.88,76.93,78.88,23167476,2.95,-1.13
18-05-2000,79.38,79.98,76.69,77.42,11207100,3.29,1.96
17-05-2000,79.50,82.04,79.03,79.72,23809172,3.01,-0.22
16-05-2000,80.00,80.50,78.75,79.25,12153608,1.75,0.75
15-05-2000,78.13,81.12,76.53,79.94,19923344,4.59,-1.81
12-05-2000,79.08,80.50,78.14,79.03,13257868,2.36,0.05
11-05-2000,80.90,80.90,78.38,79.53,18167212,2.52,1.37
10-05-2000,82.38,83.67,80.79,81.32,21037856,2.88,1.06
09-05-2000,80.70,82.37,79.15,82.32,20174900,3.22,-1.62
08-05-2000,82.67,84.50,80.65,80.92,14818020,3.85,1.75
05-05-2000,84.73,85.50,82.54,84.25,33557104,2.96,0.48
04-05-2000,81.50,85.85,81.50,84.28,30986548,4.35,-2.78
03-05-2000,81.98,83.48,78.52,82.50,38452556,4.96,-0.52
02-05-2000,88.50,88.82,81.27,82.13,44673108,7.55,6.37
28-04-2000,86.75,88.50,85.50,86.73,41209348,3.00,0.02
27-04-2000,90.25,91.69,85.00,86.25,72998444,6.69,4.00
26-04-2000,84.23,90.18,83.50,90.18,51802868,6.68,-5.95
25-04-2000,80.50,84.50,77.50,83.50,48933124,7.00,-3.00
24-04-2000,86.53,89.90,80.75,81.25,44517372,9.15,5.28
20-04-2000,79.25,85.10,77.32,85.10,52426124,7.78,-5.85
19-04-2000,74.75,80.59,74.75,78.80,44119088,5.84,-4.05
18-04-2000,75.00,77.19,73.50,74.63,28159336,3.69,0.37
17-04-2000,70.69,75.13,70.69,74.22,54836672,4.44,-3.53
13-04-2000,82.78,82.78,76.83,76.83,751392,5.95,5.95
12-04-2000,89.24,89.98,83.50,83.50,35271764,6.48,5.74
11-04-2000,90.08,90.08,86.57,88.85,22858132,3.51,1.23
10-04-2000,92.50,94.23,89.82,90.75,62206268,4.41,1.75
07-04-2000,82.23,87.75,82.23,87.75,32987640,5.52,-5.52
06-04-2000,76.15,81.27,75.54,81.27,38615308,5.73,-5.12
05-04-2000,75.13,78.18,69.78,75.25,69195532,8.40,-0.12
04-04-2000,81.27,81.50,74.97,75.08,57770316,6.53,6.19
03-04-2000,80.19,83.57,79.65,81.48,59776772,3.92,-1.29
31-03-2000,72.82,78.63,71.33,78.63,44501896,7.30,-5.81
30-03-2000,67.13,72.82,64.63,72.82,39296540,8.19,-5.69
29-03-2000,71.25,72.00,67.13,67.43,29169900,4.87,3.82
28-03-2000,66.48,70.12,66.00,70.12,26200620,4.12,-3.64
27-03-2000,62.48,64.93,61.50,64.93,13743932,3.43,-2.45
24-03-2000,60.00,60.63,59.75,60.13,9171804,0.88,-0.13
23-03-2000,60.10,61.38,59.57,59.92,11655368,1.81,0.18
22-03-2000,60.44,61.98,60.10,60.32,15350076,1.88,0.12
21-03-2000,59.25,60.38,57.02,60.13,18131032,3.36,-0.88
16-03-2000,59.75,61.85,57.50,58.38,30743984,4.35,1.37
15-03-2000,55.00,59.32,55.00,59.32,28344100,4.32,-4.32
14-03-2000,51.48,54.94,49.75,54.93,32548452,5.19,-3.45
13-03-2000,56.25,57.75,50.55,50.88,31136316,7.20,5.37
10-03-2000,58.00,58.50,53.75,54.94,29312448,4.75,3.06
09-03-2000,58.80,60.34,56.00,57.25,16649692,4.34,1.55
08-03-2000,60.50,62.25,57.50,58.65,21704344,4.75,1.85
07-03-2000,64.27,65.75,60.69,61.74,28673036,5.06,2.53
06-03-2000,70.00,71.95,62.13,65.23,31507556,9.82,4.77
03-03-2000,71.25,72.00,67.20,67.28,28388940,4.80,3.97
02-03-2000,79.50,80.23,73.04,73.04,36834968,7.19,6.46
01-03-2000,76.25,80.63,74.50,79.39,33397680,6.13,-3.14
29-02-2000,85.00,86.19,77.87,77.87,41082220,8.32,7.13
28-02-2000,82.45,84.95,79.75,84.63,23143136,5.20,-2.18
25-02-2000,82.78,85.13,80.00,80.53,22168224,5.13,2.25
24-02-2000,82.73,84.94,82.32,83.85,16770196,2.62,-1.12
23-02-2000,85.00,85.93,81.00,82.25,14065820,4.93,2.75
22-02-2000,86.50,87.38,84.57,85.25,16572932,2.81,1.25
21-02-2000,87.50,88.50,86.53,86.87,11996012,1.97,0.63
18-02-2000,88.03,89.24,87.03,87.50,21483564,2.21,0.53
17-02-2000,86.50,88.88,86.00,88.38,23688136,2.88,-1.88
16-02-2000,87.25,88.13,85.52,86.25,18252256,2.61,1.00
15-02-2000,88.00,89.25,86.88,87.03,20534264,2.37,0.97
14-02-2000,88.00,90.95,88.00,88.13,15724548,2.95,-0.13
11-02-2000,91.23,95.00,89.00,89.38,35729564,6.00,1.85
10-02-2000,86.50,91.12,86.05,91.07,35202304,5.07,-4.57
09-02-2000,86.43,88.13,85.82,86.38,31975068,2.31,0.05
08-02-2000,86.28,87.13,85.75,86.10,16493560,1.38,0.18
07-02-2000,85.00,87.97,85.00,86.00,34189640,2.97,-1.00
04-02-2000,85.63,86.47,84.50,84.57,35643740,1.97,1.06
03-02-2000,84.25,85.69,83.63,85.33,23763952,2.06,-1.08
02-02-2000,84.95,86.50,84.25,84.45,33533296,2.25,0.50
01-02-2000,82.17,84.87,82.12,84.82,33849988,2.75,-2.65
31-01-2000,82.00,84.38,82.00,82.25,29207320,2.38,-0.25
28-01-2000,83.38,84.88,82.67,83.94,36387172,2.21,-0.56
27-01-2000,80.52,83.78,80.50,83.25,45997204,3.28,-2.73
25-01-2000,82.00,82.00,80.13,80.89,27431776,1.87,1.11
24-01-2000,82.07,83.48,81.38,82.04,36982732,2.10,0.03
21-01-2000,78.00,81.63,78.00,81.48,50848288,3.63,-3.48
20-01-2000,79.50,81.13,77.25,77.74,39397524,3.88,1.76
19-01-2000,80.25,80.97,78.92,79.25,31915812,2.05,1.00
18-01-2000,77.38,80.50,77.00,80.00,38211196,3.50,-2.62
17-01-2000,79.50,81.75,77.23,77.25,24948984,4.52,2.25
14-01-2000,77.50,80.13,77.25,78.98,50553068,2.88,-1.48
13-01-2000,76.13,78.95,75.94,77.13,45498932,3.01,-1.00
12-01-2000,72.50,76.00,70.50,75.95,29198188,5.50,-3.45
11-01-2000,77.25,78.00,70.68,72.14,40188024,7.32,5.11
10-01-2000,79.50,81.25,76.75,76.82,42310808,4.50,2.68
07-01-2000,73.40,79.09,73.05,78.38,61131792,6.04,-4.98
06-01-2000,71.98,74.88,71.98,73.24,47878112,2.90,-1.26
05-01-2000,68.00,71.70,63.43,71.38,78004128,8.27,-3.38
04-01-2000,63.78,68.13,62.75,68.13,45965200,5.38,-4.35
03-01-2000,60.00,63.09,60.00,63.09,22927260,3.09,-3.09
22-05-2014,542.95,556.75,542.50,550.65,794058,14.25,-7.70
21-05-2014,540.00,551.33,537.00,539.05,838482,14.33,0.95
20-05-2014,562.50,565.00,537.50,539.25,1095968,27.50,23.25
19-05-2014,543.00,562.20,543.00,560.13,1099222,19.20,-17.13
16-05-2014,540.58,571.25,531.50,540.25,4125896,39.75,0.33
15-05-2014,522.50,529.43,520.00,526.60,974554,9.43,-4.10
14-05-2014,531.35,533.50,520.78,522.78,931438,12.72,8.57
13-05-2014,518.55,532.95,516.43,530.68,2010624,16.52,-12.13
12-05-2014,498.73,524.00,497.50,514.48,2006838,26.50,-15.75
09-05-2014,478.95,499.50,478.35,498.68,1313974,21.15,-19.73
08-05-2014,481.08,484.98,475.48,479.83,893392,9.50,1.25
07-05-2014,481.00,485.50,478.50,480.38,843648,7.00,0.62
06-05-2014,474.00,483.50,474.00,481.63,1352082,9.50,-7.63
05-05-2014,465.00,478.83,462.50,472.60,766464,16.33,-7.60
02-05-2014,470.50,473.65,462.75,464.15,355078,10.90,6.35
30-04-2014,472.50,480.00,465.00,467.65,514638,15.00,4.85
29-04-2014,474.00,475.90,469.18,470.15,430998,6.72,3.85
28-04-2014,473.95,477.70,471.08,472.68,252710,6.62,1.27
25-04-2014,483.63,484.00,472.50,473.70,477456,11.50,9.93
23-04-2014,485.00,488.45,482.50,483.43,599912,5.95,1.57
22-04-2014,480.00,494.45,478.45,484.18,1276522,16.00,-4.18
21-04-2014,484.08,485.00,478.00,479.73,998974,7.00,4.35
17-04-2014,472.50,481.40,472.20,479.38,708134,9.20,-6.88
16-04-2014,470.10,479.50,469.10,470.53,451072,10.40,-0.43
15-04-2014,476.88,476.88,468.48,474.25,1943098,8.40,2.63
11-04-2014,483.40,485.30,475.15,476.43,530438,10.15,6.97
10-04-2014,480.60,486.45,480.60,484.40,1229330,5.85,-3.80
09-04-2014,468.40,482.43,468.40,480.55,529298,14.03,-12.15
07-04-2014,472.00,477.45,467.45,472.03,211360,10.00,-0.03
04-04-2014,475.08,476.30,471.05,472.10,483220,5.25,2.98
03-04-2014,477.80,481.10,470.38,475.98,490214,10.72,1.82
02-04-2014,472.50,479.90,469.28,478.48,999112,10.62,-5.98
01-04-2014,467.53,472.18,465.05,470.58,995294,7.13,-3.05
31-03-2014,458.63,469.65,457.05,464.75,815048,12.60,-6.12
28-03-2014,449.80,459.65,449.80,457.08,968478,9.85,-7.28
27-03-2014,447.50,452.23,446.38,451.08,2144402,5.85,-3.58
26-03-2014,440.90,451.33,440.90,445.10,736266,10.43,-4.20
25-03-2014,439.50,441.48,436.30,439.33,1120826,5.18,0.17
24-03-2014,446.00,454.00,446.00,452.30,705770,8.00,-6.30
22-03-2014,443.68,445.50,442.00,444.15,58558,3.50,-0.47
21-03-2014,453.13,456.85,441.28,442.88,670364,15.57,10.25
20-03-2014,451.30,453.35,449.00,452.85,553234,4.35,-1.55
19-03-2014,449.50,454.95,447.78,451.08,566328,7.17,-1.58
18-03-2014,445.00,454.40,444.40,447.68,1003306,10.00,-2.68
14-03-2014,436.00,444.95,434.88,443.05,480070,10.07,-7.05
13-03-2014,437.03,447.40,436.95,439.55,1124110,10.45,-2.52
12-03-2014,436.58,441.18,433.55,435.58,395638,7.63,1.00
11-03-2014,442.35,443.95,436.30,437.48,528612,7.65,4.87
10-03-2014,432.35,451.20,431.50,442.90,1848550,19.70,-10.55
07-03-2014,412.50,436.90,412.50,434.50,1584464,24.40,-22.00
06-03-2014,404.68,412.20,404.68,411.00,512000,7.52,-6.32
05-03-2014,407.95,408.93,402.50,403.45,386880,6.43,4.50
04-03-2014,402.00,408.28,401.50,407.30,574354,6.78,-5.30
03-03-2014,400.00,403.00,399.00,401.75,490460,4.00,-1.75
28-02-2014,405.98,407.00,397.00,399.63,658074,10.00,6.35
26-02-2014,406.38,408.25,404.13,405.28,336078,4.12,1.10
25-02-2014,407.28,408.13,403.90,405.20,321966,4.23,2.08
24-02-2014,405.00,407.25,402.88,406.20,354698,4.37,-1.20
21-02-2014,404.00,407.98,403.10,405.65,322046,4.88,-1.65
20-02-2014,405.50,406.88,401.70,402.68,372990,5.18,2.82
19-02-2014,406.80,409.98,405.25,406.28,271648,4.73,0.52
18-02-2014,404.85,408.95,404.50,406.38,885410,4.45,-1.53
17-02-2014,410.45,411.08,403.80,405.73,348454,7.28,4.72
14-02-2014,405.18,411.45,404.50,410.75,342322,6.95,-5.57
13-02-2014,409.00,409.38,402.88,403.73,317588,6.50,5.27
12-02-2014,403.50,410.93,403.50,408.73,500448,7.43,-5.23
11-02-2014,411.83,412.13,401.50,402.75,582152,10.63,9.08
10-02-2014,408.00,412.80,405.95,410.80,367738,6.85,-2.80
07-02-2014,412.30,412.30,405.70,407.15,459280,6.60,5.15
06-02-2014,410.08,412.00,404.50,407.93,482688,7.50,2.15
05-02-2014,411.50,411.50,404.00,408.08,583400,7.50,3.42
04-02-2014,407.50,413.13,406.63,411.00,422302,6.50,-3.50
03-02-2014,414.50,414.70,410.00,410.65,265444,4.70,3.85
31-01-2014,414.50,416.90,413.55,415.43,366168,3.35,-0.93
30-01-2014,415.95,417.10,411.50,412.85,468840,5.60,3.10
29-01-2014,425.50,426.00,417.55,418.38,357444,8.45,7.12
28-01-2014,423.00,427.50,422.10,422.90,331032,5.40,0.10
27-01-2014,428.35,430.28,420.05,421.40,470810,10.23,6.95
24-01-2014,431.60,437.25,431.18,433.50,449908,6.07,-1.90
23-01-2014,430.50,435.50,430.50,433.03,342378,5.00,-2.53
22-01-2014,431.30,437.85,429.50,436.10,433324,8.35,-4.80
21-01-2014,436.63,437.40,431.43,432.03,421686,5.97,4.60
20-01-2014,442.28,444.43,433.10,434.75,777552,11.33,7.53
17-01-2014,444.50,448.40,440.38,442.28,601972,8.02,2.22
16-01-2014,444.85,445.98,441.00,442.58,358420,4.98,2.27
15-01-2014,440.00,447.45,440.00,442.70,551074,7.45,-2.70
14-01-2014,438.68,442.40,436.40,440.55,454820,6.00,-1.87
13-01-2014,432.55,440.78,432.55,439.50,636082,8.23,-6.95
10-01-2014,424.23,437.35,424.23,428.45,858692,13.12,-4.22
09-01-2014,425.00,426.55,422.48,425.28,458220,4.07,-0.28
08-01-2014,422.70,428.25,422.30,424.13,433430,5.95,-1.43
07-01-2014,427.75,429.88,420.10,421.08,600614,9.78,6.67
06-01-2014,432.00,432.00,425.68,427.45,474758,6.32,4.55
03-01-2014,435.10,436.73,428.20,432.50,560120,8.53,2.60
02-01-2014,445.00,447.90,435.50,437.68,381948,12.40,7.32
01-01-2014,448.38,449.00,443.60,444.35,258544,5.40,4.03
31-12-2013,443.05,449.00,443.05,447.40,385694,5.95,-4.35
30-12-2013,441.00,444.70,438.00,442.70,497124,6.70,-1.70
27-12-2013,444.00,446.53,438.70,439.35,397056,7.83,4.65
26-12-2013,447.50,448.70,441.00,443.85,462136,7.70,3.65
24-12-2013,447.58,452.25,447.43,448.08,404856,4.82,-0.50
23-12-2013,448.58,454.18,445.25,447.70,942334,8.93,0.88
20-12-2013,437.00,448.35,431.15,446.83,1301526,17.20,-9.83
19-12-2013,431.68,432.35,422.55,427.28,749778,9.80,4.40
18-12-2013,419.50,430.93,419.50,429.33,480950,11.43,-9.83
17-12-2013,424.15,426.35,418.13,419.48,336984,8.22,4.67
16-12-2013,430.10,430.75,421.13,422.20,914780,9.62,7.90
13-12-2013,433.70,433.90,429.20,431.68,317888,4.70,2.02
12-12-2013,439.38,439.98,434.40,435.20,371618,5.58,4.18
11-12-2013,441.50,441.83,436.10,440.50,371454,5.73,1.00
10-12-2013,439.85,444.00,439.50,441.78,474944,4.50,-1.93
09-12-2013,440.50,444.00,438.28,439.25,672558,5.72,1.25
06-12-2013,434.78,437.20,431.00,433.63,342044,6.20,1.15
05-12-2013,434.00,438.50,433.63,434.93,885660,4.87,-0.93
04-12-2013,430.75,433.63,426.90,428.15,449190,6.73,2.60
03-12-2013,426.78,432.73,425.58,430.95,812112,7.15,-4.17
02-12-2013,426.38,431.40,426.25,427.45,498140,5.15,-1.07
29-11-2013,426.03,428.48,424.78,426.55,493020,3.70,-0.52
28-11-2013,423.00,427.90,421.65,424.13,496454,6.25,-1.13
27-11-2013,422.95,424.88,418.00,418.98,615112,6.88,3.97
26-11-2013,426.00,428.63,420.00,421.03,664330,8.63,4.97
25-11-2013,423.50,428.40,422.40,425.68,447774,6.00,-2.18
22-11-2013,425.53,428.08,420.05,421.95,556752,8.03,3.58
21-11-2013,430.30,430.50,422.63,424.05,517638,7.87,6.25
20-11-2013,436.13,441.35,428.63,431.75,610106,12.72,4.38
19-11-2013,437.63,442.20,437.00,438.35,551256,5.20,-0.72
18-11-2013,428.18,438.00,428.18,437.18,875448,9.82,-9.00
14-11-2013,425.98,432.00,425.20,425.88,456178,6.80,0.10
13-11-2013,425.50,430.70,422.00,422.68,545336,8.70,2.82
12-11-2013,432.28,435.73,425.00,426.13,574536,10.73,6.15
11-11-2013,437.50,441.25,430.43,431.85,665178,10.82,5.65
08-11-2013,440.50,442.98,436.10,437.75,614964,6.88,2.75
07-11-2013,448.83,452.48,441.25,442.98,613818,11.23,5.85
06-11-2013,454.50,459.95,447.75,449.35,564994,12.20,5.15
05-11-2013,452.00,460.85,452.00,454.53,628470,8.85,-2.53
03-11-2013,455.45,457.30,453.28,454.25,242838,4.02,1.20
01-11-2013,454.50,462.50,451.55,453.93,780444,10.95,0.57
31-10-2013,450.13,457.90,448.50,456.18,775046,9.40,-6.05
30-10-2013,448.50,451.25,447.50,448.80,467276,3.75,-0.30
29-10-2013,445.05,451.93,441.25,448.40,520372,10.68,-3.35
28-10-2013,443.33,452.30,443.33,445.10,770840,8.97,-1.77
25-10-2013,442.70,446.15,439.58,442.93,458944,6.57,-0.23
24-10-2013,448.00,454.98,440.50,442.30,709486,14.48,5.70
23-10-2013,452.00,454.73,444.28,447.93,534320,10.45,4.07
22-10-2013,453.70,455.50,448.90,451.80,705626,6.60,1.90
21-10-2013,452.50,457.50,448.38,456.68,944786,9.12,-4.18
18-10-2013,441.00,453.98,440.38,452.68,1635884,13.60,-11.68
17-10-2013,434.00,443.85,432.63,439.65,964432,11.22,-5.65
15-10-2013,448.13,449.50,431.85,433.35,1461700,17.65,14.78
14-10-2013,432.00,437.45,431.55,435.13,819838,5.90,-3.13
11-10-2013,433.50,434.00,427.55,431.50,827130,6.45,2.00
10-10-2013,428.75,431.25,424.13,429.90,699734,7.12,-1.15
09-10-2013,420.50,433.45,419.00,430.50,624664,14.45,-10.00
08-10-2013,425.00,427.00,419.78,421.93,599192,7.22,3.07
07-10-2013,422.78,426.25,418.33,421.93,577212,7.92,0.85
04-10-2013,421.00,429.63,419.10,426.70,677696,10.53,-5.70
03-10-2013,412.45,423.95,412.45,423.05,669890,11.50,-10.60
01-10-2013,413.40,415.18,409.25,411.15,545628,5.93,2.25
30-09-2013,415.75,422.25,409.53,411.18,749664,12.72,4.57
27-09-2013,421.50,426.95,419.00,420.10,678198,7.95,1.40
26-09-2013,424.35,424.73,417.80,419.28,838752,6.93,5.07
25-09-2013,436.00,437.00,421.30,424.35,1135448,15.70,11.65
24-09-2013,435.20,442.00,434.05,437.18,515756,7.95,-1.98
23-09-2013,435.50,440.45,432.25,437.30,861898,8.20,-1.80
20-09-2013,443.13,450.45,435.00,441.30,825858,15.45,1.83
19-09-2013,442.50,447.78,440.00,445.53,1268592,7.78,-3.03
18-09-2013,430.00,436.65,428.50,435.23,785540,8.15,-5.23
17-09-2013,429.25,432.00,426.50,429.05,328272,5.50,0.20
16-09-2013,443.75,443.75,426.93,430.83,985270,16.82,12.92
13-09-2013,434.45,441.75,432.63,436.63,620956,9.12,-2.18
12-09-2013,444.08,450.00,435.00,436.98,1100490,15.00,7.10
11-09-2013,445.20,446.25,437.50,443.65,948362,8.75,1.55
10-09-2013,436.80,446.05,433.10,444.33,1261408,12.95,-7.53
06-09-2013,434.50,436.48,421.43,433.78,1012120,15.05,0.72
05-09-2013,430.00,434.45,425.75,430.65,1146840,8.70,-0.65
04-09-2013,417.50,431.85,416.55,424.68,1081498,15.30,-7.18
03-09-2013,443.35,445.38,413.35,415.05,1385750,32.03,28.30
02-09-2013,426.15,443.20,426.15,441.88,986130,17.05,-15.73
30-08-2013,422.00,429.18,414.13,425.78,893406,15.05,-3.78
29-08-2013,408.38,426.40,406.55,422.68,1075744,19.85,-14.30
28-08-2013,397.50,409.00,382.50,405.58,1666796,26.50,-8.08
27-08-2013,407.88,412.05,400.00,401.90,812252,12.05,5.98
26-08-2013,411.00,414.90,404.05,410.48,772908,10.85,0.52
23-08-2013,406.00,411.85,404.40,409.53,979934,7.45,-3.53
22-08-2013,392.50,404.15,387.58,402.93,1196986,16.57,-10.43
21-08-2013,415.65,416.85,389.98,391.93,1056244,26.87,23.72
20-08-2013,405.25,414.35,403.13,411.33,791020,11.22,-6.08
19-08-2013,410.50,417.03,403.58,409.63,965152,13.45,0.87
16-08-2013,433.00,433.00,409.03,412.58,1219216,23.97,20.42
14-08-2013,429.75,433.83,423.75,432.58,735514,10.08,-2.83
13-08-2013,422.58,429.98,417.50,426.18,546124,12.48,-3.60
12-08-2013,432.63,435.50,420.25,422.65,499146,15.25,9.98
08-08-2013,434.50,436.43,428.88,432.73,412208,7.55,1.77
07-08-2013,422.53,440.35,415.78,435.50,834580,24.57,-12.97
06-08-2013,428.08,431.80,415.08,420.20,571642,16.72,7.88
05-08-2013,429.50,435.95,427.98,430.45,424186,7.97,-0.95
02-08-2013,429.00,435.95,425.00,428.73,583550,10.95,0.27
01-08-2013,437.68,441.00,423.00,425.15,676098,18.00,12.53
31-07-2013,428.68,438.90,421.50,435.80,776462,17.40,-7.12
30-07-2013,443.18,446.00,427.45,429.43,648168,18.55,13.75
29-07-2013,444.05,449.50,441.38,442.80,497140,8.12,1.25
26-07-2013,446.00,451.75,442.90,444.95,473544,8.85,1.05
25-07-2013,453.00,456.05,442.50,445.43,538852,13.55,7.57
24-07-2013,453.18,458.50,447.83,454.30,648938,10.67,-1.12
23-07-2013,456.00,462.35,453.58,454.55,638942,8.77,1.45
22-07-2013,457.50,457.63,449.45,454.25,814436,8.18,3.25
19-07-2013,458.53,463.95,456.40,461.58,1649104,7.55,-3.05
18-07-2013,459.90,459.95,454.53,458.53,1191130,5.42,1.37
17-07-2013,451.50,459.35,451.50,457.58,1510688,7.85,-6.08
16-07-2013,444.00,452.15,441.40,450.45,972038,10.75,-6.45
15-07-2013,442.85,449.55,442.65,447.88,816028,6.90,-5.03
12-07-2013,436.75,447.50,435.00,444.80,904808,12.50,-8.05
11-07-2013,431.55,436.75,429.50,435.20,623222,7.25,-3.65
10-07-2013,437.40,439.85,419.70,428.18,1191648,20.15,9.22
09-07-2013,434.90,440.75,433.75,436.68,925968,7.00,-1.78
08-07-2013,435.60,436.90,400.00,434.15,537490,36.90,1.45
05-07-2013,432.68,442.20,432.68,440.10,1162076,9.52,-7.42
04-07-2013,427.00,435.00,424.00,430.83,973150,11.00,-3.83
03-07-2013,430.90,431.98,424.25,425.15,718822,7.73,5.75
02-07-2013,441.50,445.45,434.30,435.65,888776,11.15,5.85
01-07-2013,431.00,442.48,429.93,441.40,1117604,12.55,-10.40
